Order ID,Product ID,Customer ID,Product Name,Category,Region,Date of Sale,Quantity Sold,Unit Price,Discount,Shipping Cost,Payment Method,Customer Name,Customer Email,Customer Address
8083,P733,C284,Sony WH-1000XM5 Headphones,Shoes,Asia,2024-12-16,1,877.48,0.19,7.65,Debit Card,Customer_26,customer_26@email.com,"33 Main St, City, State 81603"
1108,P467,C181,Sony WH-1000XM5 Headphones,Electronics,Europe,2024-11-17,1,61.72,0.15,14.16,Debit Card,Customer_10,customer_10@email.com,"799 Main St, City, State 24225"
5870,P692,C459,Levi's 501 Jeans,Clothing,Asia,2024-04-05,1,1066.03,0.06,19.37,Debit Card,Customer_96,customer_96@email.com,"601 Main St, City, State 89209"
3046,P516,C922,Sony WH-1000XM5 Headphones,Electronics,Asia,2024-07-07,1,767.63,0.17,14.2,PayPal,Customer_23,customer_23@email.com,"939 Main St, City, State 78818"
2009,P259,C152,Sony WH-1000XM5 Headphones,Electronics,Europe,2024-02-01,1,866.09,0.05,20.24,Debit Card,Customer_35,customer_35@email.com,"759 Main St, City, State 62624"
8067,P258,C358,Levi's 501 Jeans,Shoes,South America,2024-04-15,4,1046.78,0.06,7.12,PayPal,Customer_99,customer_99@email.com,"172 Main St, City, State 45583"
6976,P554,C283,iPhone 15 Pro,Clothing,Europe,2024-04-12,5,180.12,0.06,10.16,PayPal,Customer_25,customer_25@email.com,"927 Main St, City, State 29290"
9061,P337,C113,UltraBoost Running Shoes,Shoes,North America,2024-03-30,4,778.92,0.12,24.38,Debit Card,Customer_9,customer_9@email.com,"17 Main St, City, State 36824"
8602,P636,C927,Levi's 501 Jeans,Clothing,Europe,2024-04-27,3,433.53,0.11,19.65,Debit Card,Customer_2,customer_2@email.com,"662 Main St, City, State 76044"
6879,P444,C273,Levi's 501 Jeans,Shoes,Asia,2024-02-22,5,804.31,0.19,20.65,Debit Card,Customer_50,customer_50@email.com,"298 Main St, City, State 86252"
2846,P219,C698,UltraBoost Running Shoes,Shoes,Asia,2024-02-27,5,839.76,0.19,8.64,PayPal,Customer_13,customer_13@email.com,"139 Main St, City, State 41132"
5559,P970,C623,iPhone 15 Pro,Shoes,North America,2024-12-02,3,1455.66,0.17,9.37,Credit Card,Customer_77,customer_77@email.com,"480 Main St, City, State 95490"
4997,P921,C239,UltraBoost Running Shoes,Electronics,South America,2024-11-15,3,113.27,0.09,16.44,Credit Card,Customer_72,customer_72@email.com,"197 Main St, City, State 44755"
9864,P264,C412,iPhone 15 Pro,Shoes,Europe,2024-06-26,2,1135.87,0.17,6.78,Debit Card,Customer_89,customer_89@email.com,"908 Main St, City, State 51655"
3104,P621,C726,Sony WH-1000XM5 Headphones,Shoes,Asia,2024-09-25,5,643.28,0.2,24.95,Debit Card,Customer_21,customer_21@email.com,"909 Main St, City, State 89745"
4319,P338,C590,iPhone 15 Pro,Clothing,North America,2024-06-18,2,474.81,0.17,7.31,Credit Card,Customer_40,customer_40@email.com,"106 Main St, City, State 72884"
1128,P599,C155,Sony WH-1000XM5 Headphones,Shoes,Asia,2024-05-19,1,979.8,0.06,23.9,Debit Card,Customer_11,customer_11@email.com,"867 Main St, City, State 87442"
3882,P580,C517,UltraBoost Running Shoes,Clothing,Asia,2024-01-12,1,1115.43,0.04,17.52,Debit Card,Customer_14,customer_14@email.com,"116 Main St, City, State 56710"
7407,P541,C667,Sony WH-1000XM5 Headphones,Electronics,South America,2024-01-14,4,1435.0,0.17,8.36,PayPal,Customer_47,customer_47@email.com,"971 Main St, City, State 12071"
8176,P162,C985,Sony WH-1000XM5 Headphones,Clothing,North America,2024-08-14,1,1090.57,0.04,27.41,PayPal,Customer_77,customer_77@email.com,"776 Main St, City, State 87834"
6321,P828,C699,iPhone 15 Pro,Clothing,North America,2024-11-04,1,929.87,0.07,28.33,PayPal,Customer_74,customer_74@email.com,"807 Main St, City, State 54165"
6849,P994,C822,Sony WH-1000XM5 Headphones,Clothing,North America,2024-07-25,4,111.57,0.03,6.5,PayPal,Customer_67,customer_67@email.com,"644 Main St, City, State 46252"
8419,P567,C487,Sony WH-1000XM5 Headphones,Shoes,North America,2024-06-29,3,1134.31,0.12,13.77,Credit Card,Customer_16,customer_16@email.com,"982 Main St, City, State 88682"
5946,P319,C913,Levi's 501 Jeans,Electronics,North America,2024-05-09,1,1294.75,0.01,17.35,PayPal,Customer_39,customer_39@email.com,"88 Main St, City, State 56823"
3684,P588,C729,Sony WH-1000XM5 Headphones,Clothing,North America,2024-12-20,4,1026.12,0.05,20.93,PayPal,Customer_100,customer_100@email.com,"5 Main St, City, State 60618"
8243,P941,C589,Sony WH-1000XM5 Headphones,Electronics,Europe,2024-11-12,5,877.3,0.16,11.2,PayPal,Customer_66,customer_66@email.com,"437 Main St, City, State 57498"
6717,P757,C927,UltraBoost Running Shoes,Clothing,Europe,2024-11-20,3,198.9,0.12,28.43,Credit Card,Customer_14,customer_14@email.com,"540 Main St, City, State 52925"
3599,P812,C642,Sony WH-1000XM5 Headphones,Shoes,South America,2024-07-07,1,1355.44,0.12,14.96,Credit Card,Customer_86,customer_86@email.com,"890 Main St, City, State 81990"
1119,P560,C297,iPhone 15 Pro,Shoes,Europe,2024-07-19,4,1267.46,0.0,14.96,Credit Card,Customer_30,customer_30@email.com,"558 Main St, City, State 60141"
5987,P871,C250,Sony WH-1000XM5 Headphones,Electronics,South America,2024-10-07,1,454.16,0.18,13.5,Credit Card,Customer_91,customer_91@email.com,"435 Main St, City, State 79496"
6136,P305,C353,Sony WH-1000XM5 Headphones,Electronics,North America,2024-08-12,3,1141.11,0.17,17.63,PayPal,Customer_38,customer_38@email.com,"429 Main St, City, State 16812"
3886,P721,C771,Sony WH-1000XM5 Headphones,Shoes,South America,2024-06-01,3,790.74,0.14,28.83,Credit Card,Customer_39,customer_39@email.com,"82 Main St, City, State 24314"
2105,P578,C353,Levi's 501 Jeans,Shoes,Asia,2024-07-14,4,141.49,0.13,14.09,PayPal,Customer_83,customer_83@email.com,"379 Main St, City, State 46906"
1088,P148,C390,UltraBoost Running Shoes,Clothing,South America,2024-08-23,4,1167.45,0.01,6.92,Debit Card,Customer_15,customer_15@email.com,"544 Main St, City, State 22493"
1737,P174,C640,Levi's 501 Jeans,Electronics,Asia,2024-06-30,5,972.71,0.05,16.98,Debit Card,Customer_3,customer_3@email.com,"759 Main St, City, State 63006"
5847,P336,C768,iPhone 15 Pro,Electronics,North America,2024-10-31,4,1002.08,0.08,9.06,Debit Card,Customer_71,customer_71@email.com,"58 Main St, City, State 49340"
5060,P857,C733,UltraBoost Running Shoes,Clothing,Asia,2024-01-14,1,1049.98,0.18,10.36,PayPal,Customer_63,customer_63@email.com,"392 Main St, City, State 95741"
2806,P488,C908,Levi's 501 Jeans,Shoes,South America,2025-01-05,3,520.86,0.15,16.41,Debit Card,Customer_25,customer_25@email.com,"912 Main St, City, State 64403"
7188,P642,C691,Sony WH-1000XM5 Headphones,Shoes,South America,2024-12-30,2,1065.6,0.11,25.36,Credit Card,Customer_27,customer_27@email.com,"59 Main St, City, State 30654"
4276,P999,C513,iPhone 15 Pro,Shoes,South America,2024-02-23,2,1277.92,0.08,28.13,PayPal,Customer_56,customer_56@email.com,"140 Main St, City, State 83587"
9295,P779,C612,UltraBoost Running Shoes,Electronics,North America,2024-05-31,1,1472.97,0.16,9.91,Credit Card,Customer_78,customer_78@email.com,"185 Main St, City, State 17522"
1089,P908,C345,Levi's 501 Jeans,Shoes,North America,2024-10-10,3,400.83,0.01,22.9,Credit Card,Customer_79,customer_79@email.com,"960 Main St, City, State 22110"
9586,P837,C237,iPhone 15 Pro,Clothing,South America,2024-02-20,5,1235.59,0.04,27.44,PayPal,Customer_66,customer_66@email.com,"791 Main St, City, State 67828"
5596,P571,C176,UltraBoost Running Shoes,Shoes,Europe,2024-05-11,5,777.95,0.19,6.03,Debit Card,Customer_20,customer_20@email.com,"39 Main St, City, State 14254"
4928,P968,C741,iPhone 15 Pro,Electronics,Asia,2024-09-13,1,1069.04,0.17,25.41,PayPal,Customer_93,customer_93@email.com,"794 Main St, City, State 49771"
3689,P485,C979,Levi's 501 Jeans,Clothing,Asia,2024-10-30,1,1442.0,0.16,9.79,Debit Card,Customer_16,customer_16@email.com,"728 Main St, City, State 64000"
6005,P104,C772,Sony WH-1000XM5 Headphones,Clothing,Asia,2024-10-30,5,1239.16,0.03,19.71,PayPal,Customer_97,customer_97@email.com,"635 Main St, City, State 95907"
5252,P479,C824,Levi's 501 Jeans,Shoes,Asia,2024-05-19,5,1035.32,0.08,19.15,Credit Card,Customer_38,customer_38@email.com,"839 Main St, City, State 20037"
8912,P401,C478,Levi's 501 Jeans,Shoes,Asia,2025-01-11,5,1400.06,0.11,11.61,Credit Card,Customer_98,customer_98@email.com,"467 Main St, City, State 58177"
8685,P830,C716,iPhone 15 Pro,Clothing,Europe,2024-03-23,1,171.5,0.2,26.57,Debit Card,Customer_84,customer_84@email.com,"860 Main St, City, State 99603"
8370,P888,C265,Levi's 501 Jeans,Clothing,Asia,2024-06-14,2,941.08,0.07,5.89,Debit Card,Customer_21,customer_21@email.com,"792 Main St, City, State 57174"
2417,P996,C248,Sony WH-1000XM5 Headphones,Electronics,Asia,2024-02-14,1,1294.76,0.19,25.8,Credit Card,Customer_36,customer_36@email.com,"504 Main St, City, State 74345"
7352,P984,C160,iPhone 15 Pro,Clothing,Asia,2024-11-04,2,350.58,0.0,15.56,Credit Card,Customer_90,customer_90@email.com,"921 Main St, City, State 77299"
2532,P914,C205,Levi's 501 Jeans,Clothing,Europe,2024-12-27,3,696.97,0.06,23.53,Credit Card,Customer_5,customer_5@email.com,"103 Main St, City, State 40917"
8827,P224,C819,iPhone 15 Pro,Shoes,Asia,2024-02-17,2,732.82,0.04,5.71,PayPal,Customer_88,customer_88@email.com,"443 Main St, City, State 44769"
9764,P489,C300,Sony WH-1000XM5 Headphones,Clothing,Asia,2024-06-21,1,1039.07,0.06,12.17,PayPal,Customer_63,customer_63@email.com,"30 Main St, City, State 22070"
1880,P633,C140,Levi's 501 Jeans,Clothing,South America,2024-11-16,3,132.25,0.11,15.38,Debit Card,Customer_68,customer_68@email.com,"952 Main St, City, State 45493"
2837,P816,C787,iPhone 15 Pro,Shoes,South America,2025-01-11,3,494.29,0.05,21.52,Credit Card,Customer_58,customer_58@email.com,"278 Main St, City, State 26326"
9341,P853,C159,Levi's 501 Jeans,Shoes,Europe,2024-03-22,3,962.35,0.17,16.12,PayPal,Customer_39,customer_39@email.com,"454 Main St, City, State 46531"
3181,P473,C261,Levi's 501 Jeans,Shoes,North America,2024-06-24,3,256.97,0.04,7.75,PayPal,Customer_37,customer_37@email.com,"756 Main St, City, State 99354"
2151,P131,C451,Levi's 501 Jeans,Electronics,North America,2024-07-14,1,575.55,0.07,27.14,Credit Card,Customer_55,customer_55@email.com,"62 Main St, City, State 71931"
7540,P191,C211,iPhone 15 Pro,Shoes,South America,2024-10-07,4,1392.07,0.04,22.53,Debit Card,Customer_28,customer_28@email.com,"417 Main St, City, State 31893"
5326,P471,C897,Levi's 501 Jeans,Electronics,North America,2024-01-25,1,347.65,0.17,24.7,PayPal,Customer_95,customer_95@email.com,"893 Main St, City, State 71351"
4562,P186,C270,Levi's 501 Jeans,Clothing,Asia,2024-09-09,2,921.78,0.18,22.29,PayPal,Customer_37,customer_37@email.com,"899 Main St, City, State 37128"
2210,P148,C236,UltraBoost Running Shoes,Shoes,Asia,2024-10-08,4,1026.74,0.03,26.7,PayPal,Customer_20,customer_20@email.com,"798 Main St, City, State 92618"
8313,P128,C814,Levi's 501 Jeans,Electronics,South America,2024-10-21,4,588.34,0.02,9.99,Credit Card,Customer_63,customer_63@email.com,"12 Main St, City, State 41504"
9170,P273,C649,Sony WH-1000XM5 Headphones,Shoes,North America,2024-07-11,5,51.91,0.09,19.71,PayPal,Customer_90,customer_90@email.com,"868 Main St, City, State 68176"
8991,P917,C525,UltraBoost Running Shoes,Clothing,North America,2024-08-13,1,1343.01,0.17,17.91,Debit Card,Customer_70,customer_70@email.com,"856 Main St, City, State 24555"
3684,P523,C311,Sony WH-1000XM5 Headphones,Electronics,Europe,2024-11-16,3,1404.07,0.14,14.19,PayPal,Customer_52,customer_52@email.com,"87 Main St, City, State 96223"
2765,P733,C972,UltraBoost Running Shoes,Shoes,Asia,2024-07-14,2,1422.33,0.07,29.25,Credit Card,Customer_98,customer_98@email.com,"11 Main St, City, State 19769"
1351,P886,C260,Levi's 501 Jeans,Electronics,Europe,2024-12-23,5,859.79,0.09,7.22,Debit Card,Customer_34,customer_34@email.com,"20 Main St, City, State 83175"
5015,P191,C177,UltraBoost Running Shoes,Shoes,North America,2024-09-25,5,1351.49,0.16,13.86,Credit Card,Customer_71,customer_71@email.com,"688 Main St, City, State 53044"
7555,P751,C477,UltraBoost Running Shoes,Shoes,South America,2024-05-02,3,721.75,0.16,5.3,Credit Card,Customer_10,customer_10@email.com,"211 Main St, City, State 37601"
1240,P950,C605,UltraBoost Running Shoes,Electronics,North America,2024-07-01,1,216.44,0.03,10.78,Credit Card,Customer_78,customer_78@email.com,"581 Main St, City, State 51906"
5673,P735,C253,Levi's 501 Jeans,Clothing,Asia,2024-07-06,4,402.8,0.03,18.45,Credit Card,Customer_33,customer_33@email.com,"139 Main St, City, State 18403"
7511,P670,C670,Sony WH-1000XM5 Headphones,Electronics,Europe,2024-07-19,2,159.71,0.06,25.61,Debit Card,Customer_23,customer_23@email.com,"928 Main St, City, State 79430"
8560,P516,C947,iPhone 15 Pro,Clothing,South America,2024-01-17,5,245.33,0.12,28.8,PayPal,Customer_58,customer_58@email.com,"943 Main St, City, State 76065"
2268,P633,C993,iPhone 15 Pro,Clothing,Europe,2024-08-08,4,455.28,0.0,18.97,PayPal,Customer_86,customer_86@email.com,"561 Main St, City, State 36306"
8303,P119,C232,iPhone 15 Pro,Shoes,South America,2024-09-08,5,269.91,0.13,7.53,Debit Card,Customer_8,customer_8@email.com,"813 Main St, City, State 15231"
1736,P798,C732,iPhone 15 Pro,Shoes,Europe,2024-10-28,3,789.88,0.12,10.3,Credit Card,Customer_67,customer_67@email.com,"755 Main St, City, State 36397"
7140,P963,C626,Levi's 501 Jeans,Electronics,North America,2025-01-09,4,738.08,0.17,5.29,Credit Card,Customer_45,customer_45@email.com,"732 Main St, City, State 54208"
9013,P599,C785,iPhone 15 Pro,Electronics,Europe,2024-06-15,5,825.33,0.11,17.16,Credit Card,Customer_20,customer_20@email.com,"992 Main St, City, State 86388"
9652,P586,C566,iPhone 15 Pro,Clothing,Europe,2024-10-05,3,801.03,0.15,26.33,PayPal,Customer_86,customer_86@email.com,"40 Main St, City, State 13450"
1448,P429,C135,UltraBoost Running Shoes,Electronics,North America,2024-02-18,5,1327.35,0.19,19.77,Credit Card,Customer_67,customer_67@email.com,"204 Main St, City, State 43628"
7854,P396,C763,Sony WH-1000XM5 Headphones,Electronics,North America,2024-04-21,2,872.13,0.1,21.86,Debit Card,Customer_73,customer_73@email.com,"509 Main St, City, State 62170"
6855,P780,C333,Sony WH-1000XM5 Headphones,Clothing,Asia,2024-09-10,4,226.79,0.08,24.94,Credit Card,Customer_55,customer_55@email.com,"96 Main St, City, State 98394"
8082,P272,C104,iPhone 15 Pro,Clothing,Europe,2024-01-20,5,975.14,0.15,11.0,Debit Card,Customer_60,customer_60@email.com,"112 Main St, City, State 68128"
2598,P708,C637,Sony WH-1000XM5 Headphones,Shoes,Asia,2024-12-16,3,789.52,0.16,11.68,PayPal,Customer_20,customer_20@email.com,"477 Main St, City, State 72213"
1574,P800,C186,iPhone 15 Pro,Clothing,South America,2024-02-21,1,103.26,0.2,29.21,PayPal,Customer_2,customer_2@email.com,"882 Main St, City, State 30670"
9236,P580,C152,iPhone 15 Pro,Clothing,Europe,2024-04-06,2,1281.57,0.04,11.6,Credit Card,Customer_59,customer_59@email.com,"390 Main St, City, State 43767"
3729,P181,C615,Sony WH-1000XM5 Headphones,Shoes,South America,2024-12-01,3,177.75,0.15,16.56,Debit Card,Customer_45,customer_45@email.com,"475 Main St, City, State 38608"
7754,P200,C425,Sony WH-1000XM5 Headphones,Shoes,Asia,2024-10-19,4,1417.54,0.08,28.55,Credit Card,Customer_45,customer_45@email.com,"661 Main St, City, State 91412"
9850,P512,C670,UltraBoost Running Shoes,Shoes,North America,2024-11-26,2,150.55,0.01,19.9,Debit Card,Customer_94,customer_94@email.com,"530 Main St, City, State 39477"
7813,P851,C814,iPhone 15 Pro,Electronics,North America,2024-04-01,2,1384.72,0.06,15.76,Debit Card,Customer_100,customer_100@email.com,"176 Main St, City, State 20071"
7914,P661,C271,UltraBoost Running Shoes,Clothing,South America,2024-08-13,1,71.67,0.02,15.98,Credit Card,Customer_58,customer_58@email.com,"458 Main St, City, State 16568"
1643,P306,C204,Sony WH-1000XM5 Headphones,Clothing,Asia,2024-08-31,3,933.2,0.04,6.19,PayPal,Customer_59,customer_59@email.com,"839 Main St, City, State 99676"
9127,P508,C713,UltraBoost Running Shoes,Clothing,Asia,2024-07-15,4,859.41,0.12,21.84,PayPal,Customer_78,customer_78@email.com,"796 Main St, City, State 38203"
2075,P895,C554,Levi's 501 Jeans,Clothing,South America,2024-04-03,3,627.38,0.17,8.47,Credit Card,Customer_50,customer_50@email.com,"225 Main St, City, State 87019"
4388,P195,C126,Sony WH-1000XM5 Headphones,Shoes,North America,2024-08-07,5,655.83,0.03,22.59,Credit Card,Customer_65,customer_65@email.com,"133 Main St, City, State 73483"
1486,P674,C524,UltraBoost Running Shoes,Clothing,Europe,2024-08-10,5,1071.79,0.13,26.57,Debit Card,Customer_1,customer_1@email.com,"917 Main St, City, State 96314"
5168,P402,C935,UltraBoost Running Shoes,Shoes,Asia,2024-03-02,4,1224.16,0.14,20.4,Debit Card,Customer_8,customer_8@email.com,"101 Main St, City, State 25749"
8165,P214,C522,iPhone 15 Pro,Electronics,Asia,2024-03-01,4,953.54,0.01,7.24,Credit Card,Customer_39,customer_39@email.com,"737 Main St, City, State 29496"
2786,P604,C891,Sony WH-1000XM5 Headphones,Clothing,South America,2024-08-05,2,207.36,0.13,21.37,Debit Card,Customer_39,customer_39@email.com,"71 Main St, City, State 94175"
3048,P832,C873,iPhone 15 Pro,Clothing,Asia,2024-10-19,1,113.28,0.18,5.99,PayPal,Customer_11,customer_11@email.com,"347 Main St, City, State 41388"
4074,P995,C714,iPhone 15 Pro,Electronics,Europe,2024-09-21,4,346.73,0.15,13.87,PayPal,Customer_24,customer_24@email.com,"924 Main St, City, State 25141"
9439,P392,C322,Levi's 501 Jeans,Clothing,South America,2025-01-03,4,1268.29,0.11,22.11,PayPal,Customer_45,customer_45@email.com,"155 Main St, City, State 34450"
6544,P565,C615,Sony WH-1000XM5 Headphones,Shoes,South America,2024-08-19,5,1493.05,0.03,18.94,PayPal,Customer_16,customer_16@email.com,"20 Main St, City, State 95970"
6020,P645,C965,Sony WH-1000XM5 Headphones,Clothing,North America,2024-08-22,4,732.89,0.01,13.86,PayPal,Customer_70,customer_70@email.com,"255 Main St, City, State 98490"
2348,P394,C831,iPhone 15 Pro,Electronics,Europe,2024-02-02,4,1006.79,0.05,15.99,Debit Card,Customer_50,customer_50@email.com,"6 Main St, City, State 26634"
6030,P398,C634,Levi's 501 Jeans,Clothing,South America,2024-12-02,1,647.26,0.15,21.69,Credit Card,Customer_51,customer_51@email.com,"762 Main St, City, State 28061"
4738,P229,C942,Sony WH-1000XM5 Headphones,Clothing,North America,2024-10-02,5,487.72,0.13,29.5,Credit Card,Customer_19,customer_19@email.com,"36 Main St, City, State 14679"
1313,P906,C949,Levi's 501 Jeans,Clothing,South America,2024-09-06,4,949.01,0.06,19.76,Debit Card,Customer_71,customer_71@email.com,"769 Main St, City, State 54889"
4682,P834,C879,Levi's 501 Jeans,Electronics,South America,2024-07-12,3,415.12,0.02,10.69,PayPal,Customer_64,customer_64@email.com,"399 Main St, City, State 37730"
3507,P544,C995,Levi's 501 Jeans,Electronics,South America,2024-10-02,2,1325.71,0.02,29.55,Credit Card,Customer_18,customer_18@email.com,"492 Main St, City, State 27874"
4603,P715,C545,Sony WH-1000XM5 Headphones,Electronics,South America,2024-04-07,2,867.92,0.14,20.7,Debit Card,Customer_98,customer_98@email.com,"519 Main St, City, State 49155"
4113,P531,C859,Sony WH-1000XM5 Headphones,Electronics,Asia,2024-08-26,5,1031.01,0.04,5.45,Debit Card,Customer_99,customer_99@email.com,"477 Main St, City, State 49011"
9831,P596,C363,UltraBoost Running Shoes,Electronics,South America,2024-12-26,4,783.23,0.01,21.56,Credit Card,Customer_58,customer_58@email.com,"967 Main St, City, State 46126"
5102,P495,C151,iPhone 15 Pro,Electronics,Europe,2024-06-30,3,1130.24,0.12,11.37,Credit Card,Customer_44,customer_44@email.com,"270 Main St, City, State 50188"
6508,P751,C996,iPhone 15 Pro,Shoes,Europe,2024-09-20,4,923.86,0.07,18.99,Credit Card,Customer_30,customer_30@email.com,"380 Main St, City, State 79944"
7738,P909,C549,Sony WH-1000XM5 Headphones,Clothing,Europe,2024-11-30,5,109.2,0.01,12.93,Credit Card,Customer_25,customer_25@email.com,"458 Main St, City, State 30362"
2553,P416,C592,Sony WH-1000XM5 Headphones,Clothing,North America,2025-01-01,3,748.14,0.19,16.16,PayPal,Customer_5,customer_5@email.com,"444 Main St, City, State 63558"
3605,P552,C529,Levi's 501 Jeans,Shoes,Europe,2024-07-07,2,233.85,0.13,23.44,PayPal,Customer_34,customer_34@email.com,"808 Main St, City, State 33164"
6405,P272,C442,Levi's 501 Jeans,Clothing,South America,2024-10-18,1,133.14,0.15,27.73,PayPal,Customer_51,customer_51@email.com,"395 Main St, City, State 62412"
4405,P879,C662,iPhone 15 Pro,Electronics,Europe,2024-11-16,1,1119.89,0.16,24.57,Debit Card,Customer_51,customer_51@email.com,"920 Main St, City, State 76968"
2117,P230,C634,Levi's 501 Jeans,Clothing,Europe,2024-11-10,1,704.15,0.07,17.75,Credit Card,Customer_10,customer_10@email.com,"717 Main St, City, State 86388"
5614,P571,C796,Sony WH-1000XM5 Headphones,Electronics,Asia,2024-09-02,2,274.72,0.13,18.14,Credit Card,Customer_26,customer_26@email.com,"118 Main St, City, State 54964"
1463,P411,C910,Levi's 501 Jeans,Electronics,North America,2024-12-19,5,738.07,0.05,26.15,PayPal,Customer_56,customer_56@email.com,"67 Main St, City, State 10887"
2397,P917,C924,Sony WH-1000XM5 Headphones,Electronics,Asia,2024-05-22,3,1120.16,0.18,27.83,PayPal,Customer_66,customer_66@email.com,"877 Main St, City, State 38667"
9236,P178,C461,iPhone 15 Pro,Clothing,Asia,2024-07-08,2,516.47,0.19,13.88,PayPal,Customer_28,customer_28@email.com,"220 Main St, City, State 71155"
7630,P898,C526,UltraBoost Running Shoes,Shoes,South America,2024-08-24,1,570.29,0.16,12.83,Credit Card,Customer_15,customer_15@email.com,"963 Main St, City, State 22383"
5897,P554,C329,UltraBoost Running Shoes,Electronics,South America,2024-12-29,1,1320.58,0.12,26.72,Credit Card,Customer_62,customer_62@email.com,"479 Main St, City, State 56013"
4350,P956,C905,Sony WH-1000XM5 Headphones,Shoes,Europe,2024-05-15,4,1113.24,0.16,23.51,Debit Card,Customer_47,customer_47@email.com,"266 Main St, City, State 34278"
6813,P911,C192,Levi's 501 Jeans,Electronics,Europe,2024-05-08,4,1493.56,0.17,25.22,Debit Card,Customer_11,customer_11@email.com,"600 Main St, City, State 95226"
4007,P772,C304,iPhone 15 Pro,Shoes,North America,2024-12-14,5,1402.0,0.12,7.49,Credit Card,Customer_43,customer_43@email.com,"410 Main St, City, State 10406"
2828,P702,C848,Sony WH-1000XM5 Headphones,Clothing,South America,2024-01-27,5,1212.94,0.0,17.47,Credit Card,Customer_78,customer_78@email.com,"100 Main St, City, State 82364"
8443,P198,C694,Levi's 501 Jeans,Electronics,North America,2024-03-20,2,1084.1,0.1,5.44,Credit Card,Customer_58,customer_58@email.com,"925 Main St, City, State 55771"
1259,P718,C621,Sony WH-1000XM5 Headphones,Clothing,North America,2024-10-26,4,521.29,0.17,6.68,Credit Card,Customer_35,customer_35@email.com,"129 Main St, City, State 85062"
6340,P101,C895,Levi's 501 Jeans,Shoes,North America,2024-05-22,1,215.02,0.02,17.83,Debit Card,Customer_66,customer_66@email.com,"106 Main St, City, State 50526"
7275,P171,C515,UltraBoost Running Shoes,Clothing,North America,2024-10-24,2,268.82,0.09,23.05,Debit Card,Customer_96,customer_96@email.com,"641 Main St, City, State 75787"
7148,P473,C106,UltraBoost Running Shoes,Clothing,Asia,2024-03-25,4,1297.64,0.05,15.16,Credit Card,Customer_100,customer_100@email.com,"564 Main St, City, State 80551"
9211,P782,C845,Levi's 501 Jeans,Clothing,Asia,2024-02-12,4,1260.87,0.07,21.42,Debit Card,Customer_74,customer_74@email.com,"861 Main St, City, State 98980"
5922,P687,C230,Sony WH-1000XM5 Headphones,Shoes,Asia,2024-09-21,5,525.7,0.15,21.57,PayPal,Customer_62,customer_62@email.com,"555 Main St, City, State 24074"
7575,P821,C999,Sony WH-1000XM5 Headphones,Electronics,Asia,2024-10-03,2,148.43,0.01,22.04,PayPal,Customer_77,customer_77@email.com,"837 Main St, City, State 33143"
2195,P696,C443,Levi's 501 Jeans,Shoes,North America,2024-07-23,3,311.33,0.01,16.55,Debit Card,Customer_59,customer_59@email.com,"700 Main St, City, State 67193"
2153,P822,C219,UltraBoost Running Shoes,Shoes,Asia,2024-03-11,4,1489.1,0.01,29.69,PayPal,Customer_63,customer_63@email.com,"580 Main St, City, State 84650"
2208,P839,C424,iPhone 15 Pro,Electronics,Asia,2024-06-07,4,1283.95,0.1,23.13,Credit Card,Customer_95,customer_95@email.com,"901 Main St, City, State 21589"
2311,P123,C279,Levi's 501 Jeans,Clothing,North America,2024-06-27,5,1257.17,0.09,11.49,Debit Card,Customer_27,customer_27@email.com,"770 Main St, City, State 22970"
5695,P839,C179,Sony WH-1000XM5 Headphones,Shoes,Asia,2024-05-04,2,125.88,0.09,6.98,PayPal,Customer_3,customer_3@email.com,"80 Main St, City, State 20033"
5039,P613,C273,iPhone 15 Pro,Shoes,South America,2024-12-01,3,906.74,0.03,28.18,Credit Card,Customer_77,customer_77@email.com,"288 Main St, City, State 78514"
2899,P698,C940,Levi's 501 Jeans,Electronics,Europe,2024-11-15,3,258.37,0.03,25.2,Credit Card,Customer_56,customer_56@email.com,"431 Main St, City, State 77888"
8042,P186,C730,UltraBoost Running Shoes,Clothing,South America,2024-06-07,3,1107.28,0.15,23.31,Debit Card,Customer_32,customer_32@email.com,"890 Main St, City, State 32474"
3409,P580,C762,iPhone 15 Pro,Shoes,South America,2024-04-30,1,176.11,0.16,13.43,Debit Card,Customer_51,customer_51@email.com,"570 Main St, City, State 57705"
9378,P447,C107,UltraBoost Running Shoes,Clothing,North America,2024-04-01,1,327.79,0.04,28.97,PayPal,Customer_81,customer_81@email.com,"667 Main St, City, State 95923"
6252,P943,C890,Sony WH-1000XM5 Headphones,Shoes,North America,2024-07-17,3,837.35,0.08,20.07,Debit Card,Customer_29,customer_29@email.com,"98 Main St, City, State 45695"
7750,P136,C615,UltraBoost Running Shoes,Shoes,Europe,2024-11-25,3,1186.24,0.08,16.12,PayPal,Customer_21,customer_21@email.com,"786 Main St, City, State 97045"
5007,P346,C303,Sony WH-1000XM5 Headphones,Shoes,Europe,2024-10-20,2,1153.56,0.16,7.48,Debit Card,Customer_35,customer_35@email.com,"437 Main St, City, State 99400"
9019,P440,C108,Levi's 501 Jeans,Shoes,South America,2024-03-21,3,1406.42,0.16,23.65,Credit Card,Customer_41,customer_41@email.com,"126 Main St, City, State 97941"
1035,P577,C279,Sony WH-1000XM5 Headphones,Shoes,Europe,2024-05-28,2,332.14,0.04,21.18,PayPal,Customer_49,customer_49@email.com,"507 Main St, City, State 64949"
